148,7,28,1,700,NULL,1,NULL,NULL,NULL
149,7,29,1,700,NULL,1,NULL,NULL,NULL
150,7,30,1,700,NULL,1,NULL,NULL,NULL
151,7,31,1,700,NULL,1,NULL,NULL,NULL
152,7,32,1,700,NULL,1,NULL,NULL,NULL
153,7,33,1,700,NULL,1,NULL,NULL,NULL
154,7,34,1,700,NULL,1,NULL,NULL,NULL
155,7,35,1,700,NULL,1,NULL,NULL,NULL
156,7,36,1,700,NULL,1,NULL,NULL,NULL
157,7,37,1,700,NULL,1,NULL,NULL,NULL
158,7,38,1,700,NULL,1,NULL,NULL,NULL
159,7,39,1,700,NULL,1,NULL,NULL,NULL
160,7,40,1,700,NULL,1,NULL,NULL,NULL
161,2,1,2,1250,NULL,1,NULL,NULL,NULL
162,2,3,2,1250,NULL,1,NULL,NULL,NULL
163,2,4,2,1250,NULL,1,NULL,NULL,NULL
164,2,5,2,1250,NULL,1,NULL,NULL,NULL
165,2,7,2,1250,NULL,1,NULL,NULL,NULL
166,2,8,2,1250,NULL,1,NULL,NULL,NULL
167,2,9,2,1250,NULL,1,NULL,NULL,NULL
168,2,11,2,1250,NULL,1,NULL,NULL,NULL
169,2,12,2,1250,NULL,1,NULL,NULL,NULL
170,2,13,2,1250,NULL,1,NULL,NULL,NULL
171,2,15,2,1250,NULL,1,NULL,NULL,NULL
172,2,16,2,1250,NULL,1,NULL,NULL,NULL
173,2,17,2,1250,NULL,1,NULL,NULL,NULL
174,2,19,2,1250,NULL,1,NULL,NULL,NULL
175,2,20,2,1250,NULL,1,NULL,NULL,NULL
176,2,21,2,1250,NULL,1,NULL,NULL,NULL
177,2,23,2,1250,NULL,1,NULL,NULL,NULL
178,2,24,2,1250,NULL,1,NULL,NULL,NULL
179,2,25,2,1250,NULL,1,NULL,NULL,NULL
180,2,27,2,1250,NULL,1,NULL,NULL,NULL
181,2,28,2,1250,NULL,1,NULL,NULL,NULL
182,2,29,2,1250,NULL,1,NULL,NULL,NULL
183,2,31,2,1250,NULL,1,NULL,NULL,NULL
184,2,32,2,1250,NULL,1,NULL,NULL,NULL
185,3,1,2,1250,NULL,1,NULL,NULL,NULL
186,3,3,2,1250,NULL,1,NULL,NULL,NULL
187,3,4,2,1250,NULL,1,NULL,NULL,NULL
188,3,5,2,1250,NULL,1,NULL,NULL,NULL
189,3,7,2,1250,NULL,1,NULL,NULL,NULL
190,3,8,2,1250,NULL,1,NULL,NULL,NULL
191,3,9,2,1250,NULL,1,NULL,NULL,NULL
192,3,11,2,1250,NULL,1,NULL,NULL,NULL
193,3,12,2,1250,NULL,1,NULL,NULL,NULL
194,3,13,2,1250,NULL,1,NULL,NULL,NULL
195,3,15,2,1250,NULL,1,NULL,NULL,NULL
196,3,16,2,1250,NULL,1,NULL,NULL,NULL
197,3,17,2,1250,NULL,1,NULL,NULL,NULL
198,3,19,2,1250,NULL,1,NULL,NULL,NULL
199,3,20,2,1250,NULL,1,NULL,NULL,NULL
200,3,21,2,1250,NULL,1,NULL,NULL,NULL
201,3,23,2,1250,NULL,1,NULL,NULL,NULL
202,3,24,2,1250,NULL,1,NULL,NULL,NULL
203,3,25,2,1250,NULL,1,NULL,NULL,NULL
204,3,27,2,1250,NULL,1,NULL,NULL,NULL
205,3,28,2,1250,NULL,1,NULL,NULL,NULL
206,3,29,2,1250,NULL,1,NULL,NULL,NULL
207,3,31,2,1250,NULL,1,NULL,NULL,NULL
208,3,32,2,1250,NULL,1,NULL,NULL,NULL
209,5,1,2,1250,NULL,1,NULL,NULL,NULL
210,5,3,2,1250,NULL,1,NULL,NULL,NULL
211,5,4,2,1250,NULL,1,NULL,NULL,NULL
212,5,5,2,1250,NULL,1,NULL,NULL,NULL
213,5,7,2,1250,NULL,1,NULL,NULL,NULL
214,5,8,2,1250,NULL,1,NULL,NULL,NULL
215,5,9,2,1250,NULL,1,NULL,NULL,NULL
216,5,11,2,1250,NULL,1,NULL,NULL,NULL
217,5,12,2,1250,NULL,1,NULL,NULL,NULL
218,5,13,2,1250,NULL,1,NULL,NULL,NULL
219,5,15,2,1250,NULL,1,NULL,NULL,NULL
220,5,16,2,1250,NULL,1,NULL,NULL,NULL
221,5,17,2,1250,NULL,1,NULL,NULL,NULL
222,5,19,2,1250,NULL,1,NULL,NULL,NULL
223,5,20,2,1250,NULL,1,NULL,NULL,NULL
224,5,21,2,1250,NULL,1,NULL,NULL,NULL
225,5,23,2,1250,NULL,1,NULL,NULL,NULL
226,5,24,2,1250,NULL,1,NULL,NULL,NULL
227,5,25,2,1250,NULL,1,NULL,NULL,NULL
228,5,27,2,1250,NULL,1,NULL,NULL,NULL
229,5,28,2,1250,NULL,1,NULL,NULL,NULL
230,5,29,2,1250,NULL,1,NULL,NULL,NULL
231,5,31,2,1250,NULL,1,NULL,NULL,NULL
232,5,32,2,1250,NULL,1,NULL,NULL,NULL
233,8,1,2,1400,NULL,1,NULL,NULL,NULL
234,8,3,2,1400,NULL,1,NULL,NULL,NULL
235,8,4,2,1400,NULL,1,NULL,NULL,NULL
236,8,5,2,1400,NULL,1,NULL,NULL,NULL
237,8,7,2,1400,NULL,1,NULL,NULL,NULL
238,8,8,2,1400,NULL,1,NULL,NULL,NULL
239,8,9,2,1400,NULL,1,NULL,NULL,NULL
240,8,11,2,1400,NULL,1,NULL,NULL,NULL
241,8,12,2,1400,NULL,1,NULL,NULL,NULL
242,8,13,2,1400,NULL,1,NULL,NULL,NULL
243,8,15,2,1400,NULL,1,NULL,NULL,NULL
244,8,16,2,1400,NULL,1,NULL,NULL,NULL
245,8,17,2,1400,NULL,1,NULL,NULL,NULL
246,8,19,2,1400,NULL,1,NULL,NULL,NULL
247,8,20,2,1400,NULL,1,NULL,NULL,NULL
248,8,21,2,1400,NULL,1,NULL,NULL,NULL
249,8,23,2,1400,NULL,1,NULL,NULL,NULL
250,8,24,2,1400,NULL,1,NULL,NULL,NULL
251,8,25,2,1400,NULL,1,NULL,NULL,NULL
252,8,27,2,1400,NULL,1,NULL,NULL,NULL
253,8,28,2,1400,NULL,1,NULL,NULL,NULL
254,8,29,2,1400,NULL,1,NULL,NULL,NULL
255,8,31,2,1400,NULL,1,NULL,NULL,NULL
256,8,32,2,1400,NULL,1,NULL,NULL,NULL
